	Data_Source	Review_Date	Sentiment	Geography	Product	Review	Keywords	Aspect	Product_Family	Title	Sentiment_Score	Review_Count
131	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this computer be very fast and do everything I need it to do, from programming in Visual Studio to check email."""	visual	Graphics	Microsoft Surface Pro 9 13		1	1.0
132	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this computer be very fast and do everything I need it to do, from programming in Visual Studio to check email."""	programming	Software	Microsoft Surface Pro 9 13		1	1.0
133	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this computer be very fast and do everything I need it to do, from programming in Visual Studio to check email."""	fast	Performance	Microsoft Surface Pro 9 13		1	1.0
134	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	I have have several version of the Surface and this be the good one yet.	version	Software	Microsoft Surface Pro 9 13		1	1.0
135	BestBuy	3/8/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be quick and everything you come to expect from Microsoft.	quick	Performance	Microsoft Surface Pro 9 13		1	1.0
136	BestBuy	3/3/2024 0:00	Positive	US	Windows 11 (Preinstall)	I be thoroughly impressed and incredibly satisfied with the Surface Pro 7 and I be look forward to many good year out of it.	look	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
137	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	so far I happy with the Pro 9. have the Microsoft Office 365 subscription make transfer the file from my old device easy and painless.	subscription	Browser	Microsoft Surface Pro 9 13		1	1.0
138	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	so far I happy with the Pro 9. have the Microsoft Office 365 subscription make transfer the file from my old device easy and painless.	file	Software	Microsoft Surface Pro 9 13		1	1.0
139	BestBuy	2/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	so far I happy with the Pro 9. have the Microsoft Office 365 subscription make transfer the file from my old device easy and painless.	transfer	Storage/Memory	Microsoft Surface Pro 9 13		1	1.0
140	BestBuy	3/2/2024 0:00	Negative	US	Windows 11 (Preinstall)	it still have the magnetic charger longevity issue and the new Pro X styling mean it be not compatible with any peripheral except the penstylus from previous version.	version	Software	Microsoft Surface Pro 9 13		-1	1.0
141	BestBuy	3/2/2024 0:00	Negative	US	Windows 11 (Preinstall)	it still have the magnetic charger longevity issue and the new Pro X styling mean it be not compatible with any peripheral except the penstylus from previous version.	peripheral	Ports	Microsoft Surface Pro 9 13		-1	1.0
142	BestBuy	3/2/2024 0:00	Negative	US	Windows 11 (Preinstall)	it still have the magnetic charger longevity issue and the new Pro X styling mean it be not compatible with any peripheral except the penstylus from previous version.	styling	Design	Microsoft Surface Pro 9 13		-1	1.0
143	BestBuy	3/2/2024 0:00	Negative	US	Windows 11 (Preinstall)	it still have the magnetic charger longevity issue and the new Pro X styling mean it be not compatible with any peripheral except the penstylus from previous version.	charge	Battery	Microsoft Surface Pro 9 13		-1	1.0
144	BestBuy	3/19/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I buy it for school so that I could use Office more easily than a chromebook, which be my previous school computer."""	buy	Price	Microsoft Surface Pro 9 13		0	1.0
145	BestBuy	2/3/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""I have a 7, but the screen be crack and Microsoft will not fix it because the warranty have expire."""	screen	Display	Microsoft Surface Pro 9 13		-1	1.0
146	BestBuy	2/24/2024 0:00	Neutral	US	Windows 11 (Preinstall)	look forward to the next surface pro.	look	Design	Microsoft Surface Pro 9 13		0	1.0
147	BestBuy	3/19/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be the 2nd Surface I have buy and I absolutely love the ability to use it as a tablet or laptop.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
148	BestBuy	3/12/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy mine about a month ago since my Surface Pro 5 be start to have issue.	buy	Price	Microsoft Surface Pro 9 13		0	1.0
149	BestBuy	3/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy this surface pro for my wife.	buy	Price	Microsoft Surface Pro 9 13		0	1.0
150	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I buy a new, upgrade Surface Pro 9 to replacr my old one."""	buy	Price	Microsoft Surface Pro 9 13		0	1.0
151	BestBuy	3/26/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""this be the 2nd Surface Pro I purchase for my daughter, who be now a Freshman in college."""	purchase	Price	Microsoft Surface Pro 9 13		0	1.0
152	BestBuy	3/31/2024 0:00	Positive	US	Windows 11 (Preinstall)	I upgrade from a Surface Pro 4 to this Surface Pro 9 and I be very happy.	upgrade	Hardware	Microsoft Surface Pro 9 13		1	1.0
153	BestBuy	3/16/2024 0:00	Positive	US	Windows 11 (Preinstall)	great product until it automatically restart and got stick in a restart loop before that.	restart	Performance	Microsoft Surface Pro 7 Plus 12		1	1.0
154	BestBuy	3/20/2024 0:00	Positive	US	Windows 11 (Preinstall)	I luv my surface pro and the service you guy provide have be amazing.	service	Customer-Service	Microsoft Surface Pro 7 Plus 12		1	1.0
155	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Surface Pro in general be a high quality device, and tbe 7 epitomize versitility, functionality and portabilty."""	functionality	Software	Microsoft Surface Pro 7 Plus 12		1	1.0
156	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Surface Pro in general be a high quality device, and tbe 7 epitomize versitility, functionality and portabilty."""	quality	Design	Microsoft Surface Pro 7 Plus 12		1	1.0
157	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the Surface Pro 9 Tablet be a tablet which, although I be not the tech geek in term of specific hardware component, it will benefit the average user in more way than you can think of."""	geek	Customer-Service	Microsoft Surface Pro 9 13		1	1.0
158	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the Surface Pro 9 Tablet be a tablet which, although I be not the tech geek in term of specific hardware component, it will benefit the average user in more way than you can think of."""	tech	Design	Microsoft Surface Pro 9 13		1	1.0
159	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the Surface Pro 9 Tablet be a tablet which, although I be not the tech geek in term of specific hardware component, it will benefit the average user in more way than you can think of."""	hardware	Hardware	Microsoft Surface Pro 9 13		1	1.0
160	BestBuy	2/10/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""the Surface Pro 9 Tablet be a tablet which, although I be not the tech geek in term of specific hardware component, it will benefit the average user in more way than you can think of."""	user	Account	Microsoft Surface Pro 9 13		1	1.0
161	BestBuy	2/28/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I love my new Surface Pro 9. its an excellent little computer, very versatile in term of the function its capable of perform and I really love the fact that its a tablet."""	perform	Performance	Microsoft Surface Pro 9 13		1	1.0
162	BestBuy	2/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Microsoft surface Pro 7. it double down as tab and laptop, Easy to use."""	tab	Hardware	Microsoft Surface Pro 7 Plus 12		1	1.0
163	BestBuy	3/9/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I do not remember his name, he s just the surface pro guy, even to the other employee, but I make he go dig this i5 out of a truck despite all the numerous drawback he make I aware of."""	drawback	Performance	Microsoft Surface Pro 9 13		0	1.0
164	BestBuy	3/10/2024 0:00	Neutral	US	Windows 11 (Preinstall)	find product and spec I be look for with the Surface Pro 9.	look	Design	Microsoft Surface Pro 9 13		0	1.0
165	BestBuy	3/12/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I buy mine about a month ago since my Surface Pro 5 be start to have issue.	start	Performance	Microsoft Surface Pro 9 13		0	1.0
166	BestBuy	2/14/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I upgrade to this Surface from my previous model.	upgrade	Hardware	Microsoft Surface Pro 9 13		0	1.0
167	BestBuy	2/20/2024 0:00	Neutral	US	Windows 11 (Preinstall)	we have the pro 6 and then switch to this one.	switch	Hardware	Microsoft Surface Pro 9 13		0	1.0
168	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""I buy a new, upgrade Surface Pro 9 to replacr my old one."""	upgrade	Hardware	Microsoft Surface Pro 9 13		0	1.0
169	BestBuy	2/19/2024 0:00	Negative	US	Windows 11 (Preinstall)	"""after my wife be use a workprovided Surface, she realize she could not use another machine since she be use to the versatility."""	workprovided	Software	Microsoft Surface Pro 9 13		-1	1.0
170	BestBuy	3/31/2024 0:00	Negative	US	Windows 11 (Preinstall)	you re not compromise speed or quality on a Microsoft Surface pro: plenty of capability in an ultra thin and light platform.	quality	Design	Microsoft Surface Pro 9 13		-1	1.0
171	BestBuy	3/31/2024 0:00	Negative	US	Windows 11 (Preinstall)	you re not compromise speed or quality on a Microsoft Surface pro: plenty of capability in an ultra thin and light platform.	speed	Performance	Microsoft Surface Pro 9 13		-1	1.0
172	BestBuy	2/24/2024 0:00	Negative	US	Windows 11 (Preinstall)	love my Surface Pro but so many update and Cox be so sluggish.	update	Software	Microsoft Surface Pro 9 13		-1	1.0
173	BestBuy	2/10/2024 0:00	Negative	US	Windows 11 (Preinstall)	I recently purchase the Microsoft Surface Pro 9 and I be absolutely blow away by its performance.	purchase	Price	Microsoft Surface Pro 9 13		-1	1.0
174	BestBuy	2/10/2024 0:00	Negative	US	Windows 11 (Preinstall)	I recently purchase the Microsoft Surface Pro 9 and I be absolutely blow away by its performance.	performance	Performance	Microsoft Surface Pro 9 13		-1	1.0
175	BestBuy	3/8/2024 0:00	Neutral	US	Windows 11 (Preinstall)	I be replace an ild and sluggish surface pro and this be the right replacement to get.	ild	Connectivity	Microsoft Surface Pro 9 13		0	1.0
176	BestBuy	3/16/2024 0:00	Neutral	US	Windows 11 (Preinstall)	the Microsoft Surface Pro 9 be my 3rd laptoptablet combination.	laptoptablet	Hardware	Microsoft Surface Pro 9 13		0	1.0
177	BestBuy	3/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy new and have a nonop touchscreen on its way to Microsoft because I miss the 14day return window.	buy	Price	Microsoft Surface Pro 7 Plus 12		0	1.0
178	BestBuy	3/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy new and have a nonop touchscreen on its way to Microsoft because I miss the 14day return window.	window	Software	Microsoft Surface Pro 7 Plus 12		0	1.0
179	BestBuy	3/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy new and have a nonop touchscreen on its way to Microsoft because I miss the 14day return window.	touchscreen	Display	Microsoft Surface Pro 7 Plus 12		0	1.0
180	BestBuy	3/28/2024 0:00	Neutral	US	Windows 11 (Preinstall)	this be not a Mac or iPhone.	iphone	Connectivity	Microsoft Surface Pro 7 Plus 12		0	1.0
181	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy the Surface Pro for ease of convenience when travel and design on the go.	buy	Price	Microsoft Surface Pro 9 13		0	1.0
182	BestBuy	2/3/2024 0:00	Neutral	US	Windows 11 (Preinstall)	buy the Surface Pro for ease of convenience when travel and design on the go.	design	Design	Microsoft Surface Pro 9 13		0	1.0
183	BestBuy	2/17/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""improvement over the Pro 4, overall speed and new microsoft operating system."""	operating	Software	Microsoft Surface Pro 9 13		0	1.0
184	BestBuy	2/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""great tablet but require linkage with microsoft account, which limit its use for public arena."""	arena	Gaming	Microsoft Surface Pro 7 Plus 12		0	1.0
185	BestBuy	2/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""great tablet but require linkage with microsoft account, which limit its use for public arena."""	linkage	Connectivity	Microsoft Surface Pro 7 Plus 12		0	1.0
186	BestBuy	2/2/2024 0:00	Neutral	US	Windows 11 (Preinstall)	"""great tablet but require linkage with microsoft account, which limit its use for public arena."""	account	Account	Microsoft Surface Pro 7 Plus 12		0	1.0
187	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be a replacement for a Surface Pro 4 and let I tell you this be a great step up: super fast boot up, response and graphic."""	graphic	Graphics	Microsoft Surface Pro 9 13		1	1.0
188	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this be a replacement for a Surface Pro 4 and let I tell you this be a great step up: super fast boot up, response and graphic."""	fast	Performance	Microsoft Surface Pro 9 13		1	1.0
189	BestBuy	3/1/2024 0:00	Positive	US	Windows 11 (Preinstall)	the Surface Pro 9 be super fast and do everything.	fast	Performance	Microsoft Surface Pro 9 13		1	1.0
190	BestBuy	3/11/2024 0:00	Positive	US	Windows 11 (Preinstall)	I buy the Windows Surface Pro 9 so that I can have an easy to use option for work.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
191	BestBuy	3/11/2024 0:00	Positive	US	Windows 11 (Preinstall)	I buy the Windows Surface Pro 9 so that I can have an easy to use option for work.	window	Software	Microsoft Surface Pro 9 13		1	1.0
192	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	I like my new Surface Pro in review Best Buy ad.	buy	Price	Microsoft Surface Pro 9 13		1	1.0
193	BestBuy	3/23/2024 0:00	Positive	US	Windows 11 (Preinstall)	love the laptop but the Microsoft mouse make for it could do without.	mouse	Touchpad	Microsoft Surface Pro 9 13		1	1.0
194	BestBuy	3/31/2024 0:00	Positive	US	Windows 11 (Preinstall)	this be a very polished Surface device and absolutely ooze quality.	quality	Design	Microsoft Surface Pro 9 13		1	1.0
195	BestBuy	3/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Surface Pros be big part of of your Business Model, as that way we can plug in at different docking station and it be seamless."""	plug	Hardware	Microsoft Surface Pro 9 13		1	1.0
196	BestBuy	3/17/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Surface Pros be big part of of your Business Model, as that way we can plug in at different docking station and it be seamless."""	docking	Ports	Microsoft Surface Pro 9 13		1	1.0
197	BestBuy	3/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	great screen color accuracy be way well than my pro 7. the high refresh rate be an extra bonus.	screen	Display	Microsoft Surface Pro 9 13		1	1.0
198	BestBuy	3/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	great screen color accuracy be way well than my pro 7. the high refresh rate be an extra bonus.	color	Design	Microsoft Surface Pro 9 13		1	1.0
199	BestBuy	3/18/2024 0:00	Positive	US	Windows 11 (Preinstall)	great screen color accuracy be way well than my pro 7. the high refresh rate be an extra bonus.	refresh	Performance	Microsoft Surface Pro 9 13		1	1.0
200	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this Surface work great, nice battery life, Lightweight and easy to carry around."""	battery	Battery	Microsoft Surface Pro 9 13		1	1.0
201	BestBuy	3/9/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""this Surface work great, nice battery life, Lightweight and easy to carry around."""	lightweight	Design	Microsoft Surface Pro 9 13		1	1.0
202	BestBuy	3/22/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""Love the surface pro series, such reliable and quick device."""	quick	Performance	Microsoft Surface Pro 9 13		1	1.0
203	BestBuy	3/7/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""I love my surface, so much so that the previous one got steal and I come back and buy a new one."""	buy	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
204	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""it be a good tablet for a good price, for 8 GB ram and 128 GB SSD, free antivirus and my second surface pro."""	price	Price	Microsoft Surface Pro 7 Plus 12		1	1.0
205	BestBuy	3/29/2024 0:00	Positive	US	Windows 11 (Preinstall)	"""it be a good tablet for a good price, for 8 GB ram and 128 GB SSD, free antivirus and my second surface pro."""	ram	Storage/Memory	Microsoft Surface Pro 7 Plus 12		1	1.0
