Month,Country,OEMGROUP,SUBFORMFACTOR,GAMINGPRODUCTS,SCREEN_SIZE_INCHES,CPU_GROUP,CPU_MODEL,GPU_MODEL,CPU Ram,STORAGE_TYPE,SSD Capacity GB,PRICE_BRAND_USD_3,OS_VERSION,Operating_System_Summary,Sales_Units,Sales_Value,Series
2023-01-01,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I3,Core i3-1115G4,Intel UHD Graphics,8192,SSD,128,500-800,Chrome,Google OS,2.0,1460.0,CHROMEBOOK
2023-01-04,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I3,Core i3-1115G4,Intel UHD Graphics,8192,SSD,128,500-800,Chrome,Google OS,2.0,1488.0,CHROMEBOOK
2023-01-09,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,24576,SSD,1000,500-800,Windows 11,Windows OS,2.0,1392.609,V15
2023-01-03,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1359.853,V15
2023-01-04,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1432.941,V15
2023-01-05,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1447.803,V15
2023-01-06,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1520.181,IDEAPAD 1
2023-01-06,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1331.764,V15
2023-01-07,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,2.0,1349.482,V15
2023-01-10,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I7,Core i7-1165G7,Intel Iris Xe Graphics,16384,SSD,512,800+,Windows 11,Windows OS,2.0,2080.0,TRAVELMATE P4
2023-01-08,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,2.0,1770.731,IDEAPAD 1
2023-01-05,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,16384,SSD,512,800+,Windows 11,Windows OS,2.0,2214.222,V15
2023-01-12,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,2.0,1473.65,V15
2023-01-08,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,2.0,1623.445,V15
2023-01-04,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,2.0,1702.633,V15
2023-01-03,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,2.0,1725.644,V15
2023-01-02,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,2.0,2009.829,V15
2023-01-07,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,6.0,5536.364,V15
2023-01-04,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,6.0,5700.355,V15
2023-01-02,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,10.0,8540.146,V15
2023-01-03,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,10.0,8584.997,V15
2023-01-02,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,10.0,9311.99,V15
2023-01-01,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,12.0,10536.738,V15
2023-01-03,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,12.0,10544.662,V15
2023-01-05,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,12.0,11202.526,V15
2023-01-03,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,12.0,11210.885,V15
2023-01-01,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,16.0,12849.447,V15
2023-01-06,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,7.0,5459.805,V15
2023-01-08,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,7.0,5492.453,V15
2023-01-03,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,8.0,6232.135,V15
2023-01-02,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,14.0,9240.442,V15
2023-01-09,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,17.0,12003.946,V15
2023-01-02,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,6.0,6348.197,IDEAPAD 1
2023-01-10,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,12.0,10194.053,IDEAPAD 1
2023-01-12,Germany,Asus,Ultraslim Notebook,NO GAMING,14.0,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,16384,SSD,512,800+,Chrome,Google OS,8.0,7383.624,ASUS CHROMEBOOK
2023-01-06,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,16384,SSD,512,800+,Windows 11,Windows OS,5.0,5544.378,V15
2023-01-07,Brazil,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,16384,SSD,512,800+,Windows 11,Windows OS,9.0,9518.317,V15
2023-01-07,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I7,Core i7-1165G7,Intel Iris Xe Graphics,16384,SSD,512,800+,Windows 11,Windows OS,7.0,6660.0,TRAVELMATE P4
2023-01-04,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I7,Core i7-1165G7,Intel Iris Xe Graphics,16384,SSD,512,800+,Windows 11,Windows OS,7.0,6860.0,TRAVELMATE P4
2023-01-05,United States,Acer,Ultraslim Notebook,NO GAMING,14.0,CORE I7,Core i7-1165G7,Intel Iris Xe Graphics,16384,SSD,512,800+,Windows 11,Windows OS,11.0,9489.0,TRAVELMATE P4
2023-01-09,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,8.0,5631.08,V15
2023-01-12,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,9.0,6140.575,V15
2023-01-05,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,13.0,6367.682,V15
2023-01-08,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,11.0,8188.668,V15
2023-01-08,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,8698.673,V15
2023-01-10,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,9119.777,V15
2023-01-01,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,9435.599,V15
2023-01-04,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,19.0,11196.005,V15
2023-01-09,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,15.0,11462.497,V15
2023-01-05,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,7.0,5697.342,IDEAPAD 1
2023-01-02,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,12.0,8575.919,V15
2023-01-03,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,8724.145,V15
2023-01-09,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I7,Core i7,NVIDIA GeForce RTX 3050,8192,SSD,512,800+,Windows 11,Windows OS,5.0,7357.112,ASUS
2023-01-06,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I7,Core i7,NVIDIA GeForce RTX 3050,8192,SSD,512,800+,Windows 11,Windows OS,7.0,8952.456,ASUS
2023-01-04,Mexico,Asus,Ultraslim Notebook,NO GAMING,15.6,CORE I7,Core i7,NVIDIA GeForce RTX 3050,8192,SSD,512,800+,Windows 11,Windows OS,6.0,10124.626,ASUS
2023-01-06,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1740.714,V15
2023-01-02,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,2014.164,V15
2023-01-01,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,2092.906,V15
2023-01-03,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,3.0,2474.09,V15
2023-01-04,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1255U,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,3.0,2436.975,IDEAPAD 1
2023-01-05,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,4.0,2469.327,V15
2023-01-09,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1922.148,V15
2023-01-08,Vietnam,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,GEF MX350,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1963.082,V15
2023-01-03,Turkey,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I7,CORE I7 I7-1165G7,INTEL IRIS XE,40960,SSD,512,500-800,Windows 11,Windows OS,3.0,1569.629,V15
2023-01-06,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1409.914,V15
2023-01-07,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1740.81,V15
2023-01-07,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1883.606,V15
2023-01-09,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,4.0,1926.479,V15
2023-01-12,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,5.0,2355.425,V15
2023-01-02,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,9.0,6263.641,V15
2023-01-09,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,13.0,6797.363,V15
2023-01-10,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,15.0,7331.771,V15
2023-01-09,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,8141.242,V15
2023-01-05,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,10.0,8490.243,V15
2023-01-05,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,15.0,9224.636,V15
2023-01-07,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,17.0,10587.655,V15
2023-01-07,India,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,21.0,11242.776,V15
2023-01-04,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,3.0,1635.481,V15
2023-01-05,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,300-500,Windows 11,Windows OS,3.0,1314.176,V15
2023-01-01,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,12288,SSD,512,500-800,Windows 11,Windows OS,3.0,2108.834,V15
2023-01-10,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,20480,SSD,512,500-800,Windows 11,Windows OS,3.0,1675.533,V15
2023-01-06,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,4.0,2056.527,V15
2023-01-03,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,300-500,Windows 11,Windows OS,13.0,5672.381,V15
2023-01-11,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,7.0,6079.751,V15
2023-01-06,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,8.0,6414.736,V15
2023-01-05,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,7.0,6671.378,V15
2023-01-03,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,13.0,7578.284,V15
2023-01-08,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,12.0,7869.914,V15
2023-01-05,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,13.0,8021.999,V15
2023-01-08,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,15.0,8227.138,V15
2023-01-03,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,9.0,8227.641,V15
2023-01-09,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,14.0,8310.174,V15
2023-01-09,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,500-800,Windows 11,Windows OS,16.0,8674.029,V15
2023-01-03,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,300-500,Windows 11,Windows OS,19.0,9280.737,V15
2023-01-02,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,300-500,Windows 11,Windows OS,19.0,9326.082,V15
2023-01-01,Italy,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1135G7,INTEL IRIS XE,16384,SSD,512,800+,Windows 11,Windows OS,13.0,10505.944,V15
2023-01-05,Saudi Arabia,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,7935.859,IDEAPAD 1
2023-01-08,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,17.0,9401.03,IDEAPAD 1
2023-01-02,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,16.0,9470.261,IDEAPAD 1
2023-01-09,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,18.0,9615.069,IDEAPAD 1
2023-01-06,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,31.0,10194.848,IDEAPAD 1
2023-01-10,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,22.0,11474.353,IDEAPAD 1
2023-01-11,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,22.0,11891.854,IDEAPAD 1
2023-01-05,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,8.0,5565.924,IDEAPAD 1
2023-01-05,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,9.0,8058.442,IDEAPAD 1
2023-01-03,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,800+,Windows 11,Windows OS,10.0,8438.471,IDEAPAD 1
2023-01-12,France,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,14.0,8712.325,IDEAPAD 1
2023-01-07,United Arab Emirates,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1433.416,IDEAPAD 1
2023-01-07,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1905.407,IDEAPAD 1
2023-01-05,Germany,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,2331.283,IDEAPAD 1
2023-01-05,South Africa,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,CORE I5 I5-1235U,INTEL IRIS XE,8192,SSD,512,300-500,Windows 11,Windows OS,5.0,1784.63,IDEAPAD 1
2023-01-08,Canada,Asus,Ultraslim Notebook,NO GAMING,14.0,CORE I5,Core i5-1135G7,Intel Iris Xe Graphics,16384,SSD,512,500-800,Chrome,Google OS,3.0,2258.533,ASUS CHROMEBOOK
2023-01-05,Mexico,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,Core i5-1135G7,Intel Iris Xe Graphics,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1963.634,V15
2023-01-08,Mexico,Lenovo,Ultraslim Notebook,NO GAMING,15.6,CORE I5,Core i5-1135G7,Intel Iris Xe Graphics,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,2214.161,V15
2023-01-08,Chile,Lenovo,Ultraslim Notebook,NO GAMING,14.0,CORE I5,CORE I5 I5-1035G1,INTEL UHD GPU,8192,SSD,512,300-500,Windows 11,Windows OS,4.0,1893.835,V14
2023-01-11,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1426.049,V15
2023-01-04,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1429.692,V15
2023-01-07,Poland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1484.648,V15
2023-01-12,Netherlands,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1370.429,IDEAPAD 1
2023-01-12,Switzerland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,300-500,Windows 11,Windows OS,3.0,1379.214,IDEAPAD 1
2023-01-10,Czech Republic,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1691.301,IDEAPAD 1
2023-01-10,Belgium,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1733.346,IDEAPAD 1
2023-01-07,Finland,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 5,RYZEN 5 5500U RYZEN 5,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1795.312,IDEAPAD 1
2023-01-10,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 7,RYZEN 7 5700U RYZEN 7,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1731.244,V15
2023-01-11,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 7,RYZEN 7 5700U RYZEN 7,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1742.361,V15
2023-01-08,Spain,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 7,RYZEN 7 5700U RYZEN 7,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1777.326,V15
2023-01-07,Austria,Lenovo,Ultraslim Notebook,NO GAMING,15.6,RYZEN 7,RYZEN 7 5700U RYZEN 7,RAD,8192,SSD,512,500-800,Windows 11,Windows OS,3.0,1938.109,V15
